,DN,Unnamed: 0,Unnamed: 0.1,text,label,is_about_class,is_about_disability,is_about_ethnicity,is_about_gender,is_about_nationality,is_about_religion,is_about_sexual_orientation,language
190,215,3724,15938,"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;",0.0,False,False,True,False,False,False,False,eng
191,217,550,2626,@BlakeAnderson21 @jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after,0.0,False,False,True,False,False,False,False,eng
192,218,1750,6821,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker""",0.0,True,False,True,False,False,False,False,eng
193,219,5231,22834,Whoever mocks the poor insults his Maker; he who is glad at calamity will not go unpunished. http://t.co/P7zwAoXi4l,0.0,False,False,True,False,False,False,False,eng
194,220,3203,13646,One of the great treasures of living in San Diego is ready access to Mexican Twinkies made with real sugar and Mexican Coca Cola.,0.0,False,False,True,False,False,False,False,eng
195,221,3710,15849,"RT @JohnnyFootbalI: Yeah Kaepernick might have biceps like a Greek God, but the dude looks like he was conceived by a Proboscis monkey http&#8230;",0.0,False,False,True,False,False,False,False,eng
196,222,2064,8168,"Brady heard yall say he was washed, now he washing the league on you hoe ass niggas.",1.0,False,False,False,True,False,False,False,eng
197,223,4021,17304,RT @Shoq: He no doubt copied it from someone else. RT @KilloughCNN: Alert: The mock turtleneck is back. http://t.co/uM7aTH7tHT,0.0,False,False,True,False,False,False,False,eng
198,224,1431,5739,@chucktodd @meetthepress he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...,0.0,False,False,False,True,False,False,False,eng
199,228,4325,18789,RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,1.0,False,False,False,True,False,False,True,eng
200,229,939,4015,@MakeAnothaHov T.o. was a faggot crybaby,1.0,False,False,False,False,False,False,True,eng
201,230,2057,8106,Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.,1.0,False,False,True,False,False,False,False,eng
202,231,320,1582,"&#8220;@TryHardSilva: Quote this with a weezy verse"" I'm a diamond in the rough like a baby in the trash",0.0,True,False,True,False,False,False,False,eng
203,232,3331,14106,RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh,0.0,True,False,True,False,False,False,False,eng
204,233,4333,18833,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;,0.0,False,False,True,False,True,False,False,eng
205,235,1139,4692,@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?,0.0,False,False,True,False,True,False,False,eng
206,236,1239,5007,@Titan4Ever2488 how do Yankees fans look back on Gary Sheffield's time with the team?,0.0,False,False,False,False,True,False,False,eng
207,237,5451,24089,ion like papoose but he went in lol,0.0,False,False,True,False,False,False,False,eng
208,238,3385,14334,"RT @Beaadawgg: Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;",1.0,False,False,True,False,False,False,False,eng
209,239,4744,20635,"School
Schoo
Scho
Sch
Sc
S
St
Sta
Stay
Stay h
Stay ho
Stay hom
Stay home",0.0,False,False,False,True,False,False,False,eng
210,240,737,3270,@Gladvillian_ dont get that bacon stuffed crust tho its trash,0.0,True,False,True,False,False,False,False,eng
211,241,3977,17134,RT @RosieZaya1: Ur fucking white trash,1.0,True,False,True,False,False,False,False,eng
212,242,4824,21037,Some niggas save hoes,1.0,False,False,True,True,False,False,False,eng
213,243,1108,4602,@SBPart01 @melodybrooke11 fuzzy dice might be the nicest thing you could put in your car lol &#127922;&#127922;,0.0,False,False,True,False,False,False,False,eng
214,244,372,1969,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/thXm7Hjo07,0.0,False,False,True,False,False,False,False,eng
215,245,1152,4730,@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,1.0,False,False,False,False,False,False,False,eng
216,247,1829,7087,"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles",0.0,True,False,True,False,False,False,False,eng
217,248,5051,22096,"This mint brownies recipe is made with almond flour, coconut palm sugar, coconut oil, and coconut mi http://t.co/XZZfDoLZDn",0.0,False,False,True,False,False,False,False,eng
218,251,5534,24477,stupid loose pussyed bitch,1.0,False,False,False,True,False,False,False,eng
219,252,3092,13104,My nig kkeldalegend took me out for some more of that good old New Orleans soul food! http://t.co/vCBKAcQBHV,0.0,False,False,True,False,False,False,False,eng
220,253,5326,23437,You wanna find hoes on here? Just follow the chicks who reply with heart eyes under sex gifs,0.0,False,False,False,True,False,False,False,eng
221,254,579,2704,@Buckm00se Joe Cortez is the ultimate faggot that fight proved it,1.0,False,False,False,False,False,False,True,eng
222,255,783,3421,@Huntermoore bout to be in ike a couple hours,0.0,False,False,True,False,False,False,False,eng
223,256,3212,13695,Only white trash watch football.,1.0,True,False,True,False,False,False,False,eng
224,259,3510,14934,RT @DariusJulion: that movie was trash,0.0,True,False,True,False,False,False,False,eng
225,262,5429,23975,"i find it funny when fags write ""looking for bf"" on a grindr ap. LOL thats a fucking ap dumbass.",1.0,False,False,False,False,False,False,True,eng
226,263,141,717,#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29,0.0,False,False,True,False,False,False,False,eng
227,264,3261,13800,"People who go to church in Hollywood, CA are all white trash filth.",1.0,True,False,True,False,False,False,False,eng
228,266,4195,18086,RT @Woody_AFC: @_WhitePonyJr_ @ivanrabago_ no doubt about it. I mean its cute tossing around trash cans and having 98lb Mexican boys wantin&#8230;,0.0,True,False,True,False,False,False,False,eng
229,268,72,437,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",1.0,False,False,True,False,False,False,False,eng
230,269,3238,13745,PND is my jigga man.,0.0,False,False,True,False,False,False,False,eng
231,271,796,3470,@IamShady_ that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,1.0,False,False,True,False,False,False,False,eng
232,273,2821,11827,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9,0.0,False,False,True,False,False,False,False,eng
233,274,3551,15120,RT @ErikCochrane: @tonydecola &#128514;&#128514; my nig,1.0,False,False,True,False,False,False,False,eng
234,275,5476,24185,lol they replaced the big yellow chicken with Homer,0.0,False,False,True,False,False,False,False,eng
235,276,2199,8680,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night,0.0,True,False,False,False,False,False,True,eng
236,277,2542,10144,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;,0.0,False,False,True,False,True,False,False,eng
237,278,2187,8616,Damn Joe Buck just making it sound like Greinke was trash when he played for the Royals. Chill out Joe.,0.0,True,False,True,False,False,False,False,eng
238,279,2790,11581,"If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb",0.0,False,False,False,False,True,False,False,eng
239,280,1257,5082,"@VNNForum These Marxist kikes promoted Anti-Semitism by creating this film, what was their incentive? They just promote their enemies.",0.0,False,False,True,False,False,False,False,eng
240,283,3686,15707,RT @JHazeThaGod: You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from,1.0,False,False,True,True,False,False,False,eng
241,284,5357,23589,auto tranny,0.0,False,False,False,True,False,False,True,eng
242,285,699,3145,@EvetteColeman lol true I just want fried Oreos,0.0,False,False,True,False,False,False,False,eng
243,288,2133,8431,Charlie Sheen never disappoints.,0.0,False,False,True,False,True,False,False,eng
244,289,2661,10825,I rather watch the oak cliff redskins and oak cliff comets play hell,0.0,False,False,True,False,False,False,False,eng
245,290,4233,18263,"RT @_Cashhhhhh: Was deleting this pic until I realized a dike in the back ground dressed like a nigga with wedges on &#128514; , bitch I'm &#128128; http:/&#8230;",1.0,False,False,True,True,False,False,False,eng
246,292,1810,7034,@simons_lives keep in shape for the ski slopes,0.0,False,False,True,False,False,False,False,eng
247,293,894,3853,"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",0.0,False,False,True,False,False,False,False,eng
248,294,3499,14900,"RT @DaTbOySmOkEyy: Shawty said you not gone understand america unless you went to a PWI school, crackers already brainwashed her smh lol",1.0,True,False,True,False,False,False,False,eng
249,295,4990,21691,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,0.0,True,False,True,False,False,False,False,eng
250,297,366,1960,&#8220;@yungtfti: I feel sorry for anyone who paid for LIC because edc is trash music&#8221;,0.0,True,False,True,False,False,False,False,eng
251,298,3521,14985,RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant,1.0,False,False,False,False,False,False,False,eng
252,299,2882,12071,Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS,0.0,False,False,True,False,False,True,False,eng
253,300,3746,16031,RT @KingDrayn: @rosebeforehoes2 don't forget we gotta take out trash and need milk...and spermicidal lube,0.0,True,False,True,False,False,False,False,eng
254,301,222,911,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,0.0,False,False,False,True,False,False,False,eng
255,303,803,3503,@ImpactParasite just fuckin roasted this faggot,1.0,False,False,False,False,False,False,True,eng
256,304,296,1412,"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer",1.0,False,False,False,False,False,False,True,eng
257,306,2115,8412,Charles Tillmans' eyes are more yellow than corn,0.0,False,False,True,False,False,False,False,eng
258,307,507,2456,@Anony386 @TurnToLive @Tweenki_ they are wrong you are a nigger always causung mischief among ur own people,1.0,False,False,True,False,False,False,False,eng
259,308,4549,19753,RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !,0.0,False,False,False,False,True,False,False,eng
260,309,5016,21893,They use to call my mom Japs when she was younger. Lol Asian racial slurs.,0.0,False,False,True,False,True,False,False,eng
261,310,3663,15654,RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF,1.0,False,False,True,False,False,False,True,eng
262,311,4628,20069,RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.,0.0,False,False,True,False,True,False,False,eng
263,313,2842,11911,It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;,0.0,False,False,False,False,False,False,False,eng
264,314,1868,7210,@truuueee_ that bitch done.. have it to u on Sunday my nigga,1.0,False,False,True,True,False,False,False,eng
265,315,3707,15842,RT @JoeCaroselli1: Jameis Winston is a nigger,1.0,False,False,True,False,False,False,False,eng
266,320,2779,11512,"If I'm legit trying, the WORST thing you can do is try and play games with me. You'll get the bird sooo fast.",0.0,False,False,False,True,False,False,False,eng
267,322,4539,19722,"RT @murrman5: you up, Charlie Brown?",0.0,False,False,True,False,True,False,False,eng
268,323,3048,12889,Money hungry hoes they can never get a crumb,0.0,False,False,False,True,False,False,False,eng
269,324,682,3078,@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street,0.0,False,False,False,True,False,False,False,eng
270,325,4103,17669,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH,0.0,False,False,False,True,False,False,False,eng
271,326,2681,10958,I think I'll have salad bar for lunch today. Gotta make up for the birthday brownies somehow... #LastHurrahThenDietStarts,0.0,False,False,True,False,False,False,False,eng
272,327,4341,18851,RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,0.0,False,False,True,False,False,False,False,eng
273,328,301,1437,&#8220;@NiHao_Rocky Who is she? RT @DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper,1.0,False,False,False,True,False,False,True,eng
274,330,2975,12526,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,1.0,False,False,False,True,False,False,True,eng
275,331,5017,21894,"They were taking a picture and I saw a bird fly past and I was like, oh bird! @HeidyPalma21",0.0,False,False,False,True,False,False,False,eng
276,333,3906,16740,RT @OGMarcusC: I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,0.0,False,False,True,False,False,False,False,eng
277,334,2532,10099,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;",0.0,False,False,True,False,False,False,False,eng
278,335,3112,13213,Need a bitch to drop it down for a niggah,1.0,False,False,True,True,False,False,False,eng
279,336,5589,24776,you're all niggers,1.0,False,False,True,False,False,False,False,eng
280,337,1188,4821,@THEHermanCain then send this one to your teabagger friends https://t.co/hsADkzcAIn and watch their heads explode,0.0,False,False,False,False,False,False,False,eng
